wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,movie_box_office_revenue_x,movie_runtime,movie_languages,movie_countries,movie_genres
363929,/m/01_rzb,Star 80,1983.0,6472990.0,103.0,['English Language'],['United States of America'],"['Crime Fiction', 'Biographical film', 'Biography', 'Drama', 'Biopic [feature]']"
6057891,/m/0fmyt9,The Girl He Left Behind,1956.0,1400000.0,103.0,['English Language'],['United States of America'],"['Drama', 'Comedy', 'Black-and-white', 'Adventure']"
559847,/m/01qb559,Con Air,1997.0,224012234.0,115.0,['English Language'],['United States of America'],"['Action Thrillers', 'Action/Adventure', 'Crime Fiction', 'Action', 'Thriller']"
3112909,/m/08s6mr,Fantastic Mr. Fox,2009.0,46471023.0,88.0,"['French Language', 'English Language']","['United States of America', 'United Kingdom']","['Adventure', ""Children's/Family"", 'Stop motion', 'Animation', 'Comedy', 'Family Film']"
2357737,/m/076819,The Russian Dolls,2005.0,23727301.0,127.0,"['French Language', 'Italian Language', 'English Language', 'Russian Language', 'Spanish Language']","['France', 'United Kingdom']","['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']"
1305939,/m/04rk7s,Uptown Girls,2003.0,44617342.0,92.0,['English Language'],['United States of America'],"['Drama', 'Coming of age', 'Romance Film', 'Buddy film', 'Comedy']"
2265148,/m/06_9mw,Without a Clue,1988.0,8539181.0,107.0,['English Language'],['United Kingdom'],"['Parody', 'Thriller', 'Comedy Thriller', 'Mystery', 'Satire', 'Comedy']"
146077,/m/025rvx0,Empire of the Sun,1987.0,66240000.0,152.0,"['Japanese Language', 'Standard Mandarin', 'English Language', 'Mandarin Chinese']",['United States of America'],"['Biography', 'Film adaptation', 'Childhood Drama', 'Period piece', 'Drama', 'War film', 'Coming of age']"
524813,/m/02lgqm,Broken Arrow,1996.0,150270147.0,108.0,['English Language'],['United States of America'],"['Action/Adventure', 'Thriller', 'Action', 'Spy']"
475977,/m/02f25m,Can't Hardly Wait,1998.0,25605015.0,100.0,['English Language'],['United States of America'],"['Romantic comedy', 'Ensemble Film', 'Drama', 'Comedy', 'Romance Film', 'Teen']"
2180950,/m/06syb7,The Boy Who Could Fly,1986.0,7177431.0,107.0,['English Language'],['United States of America'],"['Family Drama', 'Childhood Drama', 'Fantasy', 'Drama', 'Coming of age', 'Family Film', 'Teen']"
6233638,/m/0fy34l,A Simple Plan,1998.0,16311763.0,121.0,['English Language'],"['France', 'United States of America', 'Japan', 'United Kingdom', 'Germany']","['Thriller', 'Crime Fiction', 'Japanese Movies', 'Crime Drama', 'Drama', 'Suspense', 'Crime Thriller']"
10349441,/m/02q93xw,Dance with Me,1998.0,15814088.0,127.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Comedy']"
171026,/m/016y_f,Cape Fear,1991.0,182291969.0,120.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Remake', 'Psychological thriller', 'Drama', 'Suspense', 'Crime Thriller']"
6043815,/m/0fm5xf,Police Academy 6: City Under Siege,1989.0,11567217.0,84.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'Comedy', 'Slapstick']"
31218463,/m/0gjdwzp,Children,2011.0,12229392.0,132.0,[],['South Korea'],"['Thriller', 'Crime Fiction']"
1128661,/m/048r2p,Tears of the Sun,2003.0,85632458.0,142.0,['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Jungle Film', 'Action/Adventure', 'Drama', 'War film', 'Action']"
1571083,/m/05c9y8,Mr. & Mrs. Smith,1941.0,1400000.0,95.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy', 'Black-and-white']"
14461347,/m/03d48mg,Made of Honor,2008.0,105962760.0,100.0,['English Language'],"['United States of America', 'United Kingdom']","['Romantic comedy', 'Romance Film', 'Comedy']"
183358,/m/01915h,SLC Punk!,1998.0,24299569.0,97.0,['English Language'],['United States of America'],"['Music', 'Drama', 'Indie', 'Comedy']"
730819,/m/036g88,Soldier,1998.0,14594226.0,99.0,['English Language'],"['United States of America', 'United Kingdom']","['Action/Adventure', 'Science Fiction', 'Action', 'Adventure', 'Dystopia']"
20351034,/m/04zwm1m,Coyote,1992.0,228888.0,95.0,['French Language'],"['France', 'Canada']","['Drama', 'Comedy-drama', 'Comedy']"
35518523,/m/0j9pkrn,Out of the Furnace,2013.0,11326836.0,93.0,['English Language'],['United States of America'],['Thriller']
947419,/m/03sdxk,Funny Lady,1975.0,40055897.0,135.0,['English Language'],['United States of America'],"['Romantic comedy', 'Musical', 'Drama', 'Comedy', 'Biopic [feature]', 'Romance Film', 'Biographical film']"
5324114,/m/0dfmt6,Wagons East,1994.0,4412297.0,107.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Screwball comedy', 'Action', 'Comedy']"
12760089,/m/02x3p2t,"Oh, God! Book II",1980.0,14504277.0,94.0,['English Language'],['United States of America'],"['Heavenly Comedy', 'Fantasy Comedy', 'Fantasy', 'Comedy', 'Religious Film']"
14268823,/m/03czr8g,"Westward Ho, The Wagons!",1956.0,2750000.0,90.0,['English Language'],['United States of America'],['Western']
2651130,/m/07vf5c,Evita,1996.0,141047179.0,135.0,['English Language'],['United States of America'],"['Musical', 'Biography', 'Drama']"
8141252,/m/026t2z7,Sharky's Machine,1981.0,35856053.0,122.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Gangster Film', 'Action Thrillers', 'Drama', 'Suspense', 'Crime Thriller', 'Action']"
8847160,/m/027lvw8,Million Dollar Mystery,1987.0,989033.0,94.0,['English Language'],['United States of America'],"['Thriller', 'Comedy']"
28826121,/m/0ddhlx3,The Wildest Dream,2010.0,873594.0,94.0,['English Language'],['United States of America'],"['Sports', 'History', 'Biography', 'Documentary']"
501340,/m/02hxhz,Big Daddy,1999.0,234801895.0,94.0,['English Language'],['United States of America'],"['Family Film', 'Family Drama', 'Drama', 'Comedy', 'Slapstick']"
32486389,/m/0g4fnsc,Dark Tide,2011.0,432274.0,93.0,['English Language'],['United States of America'],['Thriller']
725892,/m/035zr0,Young Adam,2003.0,2561820.0,97.0,['English Language'],"['France', 'United Kingdom']","['Crime Fiction', 'Thriller', 'Erotic Drama', 'Mystery', 'Period piece', 'Drama', 'Film adaptation', 'Crime Thriller']"
15172134,/m/03hkpbj,A Good Man in Africa,1994.0,2308390.0,94.0,['English Language'],"['United States of America', 'South Africa']","['Film adaptation', 'Drama', 'Comedy', 'Political drama']"
326446,/m/01w63r,El Mariachi,1992.0,2040920.0,81.0,['Spanish Language'],"['Mexico', 'United States of America']","['Thriller', 'Action/Adventure', 'Gangster Film', 'Indie', 'World cinema', 'Action Thrillers', 'Action']"
15142854,/m/03hjw08,Like Water for Chocolate,1992.0,21665468.0,105.0,"['English Language', 'Spanish Language']",['Mexico'],"['Romantic drama', 'Romance Film', 'Erotic Drama', 'Drama', 'World cinema']"
2066293,/m/06jq_7,Born Yesterday,1950.0,4150000.0,102.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Satire', 'Comedy']"
12816598,/m/02x6366,Kickboxer 2,1991.0,1250712.0,88.0,['English Language'],['United States of America'],"['Action/Adventure', 'Martial Arts Film']"
11217280,/m/03b_nfx,The Go-Getter,2008.0,11931.0,93.0,"['English Language', 'Spanish Language']",['United States of America'],"['Road movie', 'Coming of age', 'Drama', 'Indie', 'Comedy']"
766887,/m/039rsv,Bring It On,2000.0,90449929.0,99.0,['English Language'],['United States of America'],"['Sports', 'Comedy of manners', 'Comedy', 'Teen']"
11223,/m/02_kd,Four Weddings and a Funeral,1994.0,245700832.0,117.0,['English Language'],['United Kingdom'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Slice of life story']"
10004330,/m/02pzjvb,Halls of Montezuma,1950.0,2650000.0,113.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'War film']"
7733814,/m/0kvg4w,The Great Gatsby,1974.0,26533200.0,144.0,['English Language'],['United States of America'],"['Romance Film', 'Drama']"
2949735,/m/08fm2t,Angels in the Outfield,1951.0,1400000.0,99.0,['English Language'],['United States of America'],"['Sports', 'Family Film', 'Fantasy', 'Comedy']"
2158983,/m/06r5q1,The Brady Bunch Movie,1995.0,54076136.0,88.0,['English Language'],['United States of America'],"['Parody', 'Comedy', 'Domestic Comedy']"
23396344,/m/06wb73s,Blood: The Last Vampire,2009.0,5731143.0,86.0,['English Language'],"['France', 'Hong Kong', 'China']","['Thriller', 'Horror', 'World cinema', 'Remake', 'Action/Adventure', 'Action', 'Chinese Movies']"
846311,/m/03gln9,Armed and Dangerous,1986.0,15945534.0,88.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'Gangster Film', 'Comedy', 'Slapstick']"
2022395,/m/06fs5z,The Electric Horseman,1979.0,61801971.0,122.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Comedy-drama', 'Drama']"
8977593,/m/027s0pb,American Flyers,1985.0,1420355.0,113.0,['English Language'],['United States of America'],"['Sports', 'Family Drama', 'Drama']"
19099601,/m/04y8fm4,Anything Goes,1956.0,2100000.0,106.0,['English Language'],['United States of America'],"['Musical', 'Comedy']"
3336243,/m/096gn1,Three O'Clock High,1987.0,3685862.0,101.0,['English Language'],['United States of America'],"['Comedy', 'Teen']"
284697,/m/01pvs1,The Rundown,2003.0,80916492.0,105.0,"['Portuguese Language', 'English Language']",['United States of America'],"['Thriller', 'Buddy film', 'Adventure', 'Jungle Film', 'Action Comedy', 'Action/Adventure', 'Adventure Comedy', 'Comedy', 'Action']"
12967168,/m/02z1p69,The Trials of Henry Kissinger,2002.0,515678.0,80.0,['English Language'],['United States of America'],"['Political cinema', 'History', 'Biography', 'Documentary']"
13114104,/m/02z72bt,The Uninvited,2009.0,41624046.0,87.0,['English Language'],"['United States of America', 'Canada', 'Germany']","['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Drama', 'Crime Thriller']"
24227403,/m/07kj54p,The Best Things in Life Are Free,1956.0,2700000.0,104.0,['English Language'],['United States of America'],"['Musical', 'Biopic [feature]']"
15114362,/m/03hhx7j,Unfaithfully Yours,1984.0,19928200.0,96.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']"
230546,/m/01hjxv,Richard III,1995.0,2600000.0,104.0,['English Language'],"['United States of America', 'United Kingdom']","['Period piece', 'War film', 'Drama', 'Political drama', 'Film adaptation']"
10051590,/m/02q07br,MacArthur,1977.0,16320000.0,130.0,['English Language'],['United States of America'],"['Biographical film', 'Biography', 'Drama', 'War film']"
1210303,/m/04hk0w,Constantine,2005.0,230884728.0,121.0,"['Tagalog language', 'Filipino language', 'English Language']","['United States of America', 'Germany']","['Fantasy', 'Horror', 'Action', 'Drama', 'Mystery']"
5592074,/m/0dv51h,Aspen Extreme,1993.0,8041049.0,118.0,['English Language'],['United States of America'],"['Sports', 'Drama', 'Action', 'Buddy film', 'Melodrama']"
898561,/m/03mz5b,Antwone Fisher,2002.0,23367586.0,120.0,"['Japanese Language', 'English Language']",['United States of America'],"['Romance Film', 'Biography', 'Drama', 'Biopic [feature]']"
2832604,/m/085l6_,The Desert Fox: The Story of Rommel,1951.0,2400000.0,91.0,['English Language'],['United States of America'],"['Biography', 'Black-and-white', 'Action/Adventure', 'Drama', 'War film', 'Biographical film', 'Action']"
781946,/m/03bxwl,Breaking the Waves,1996.0,3803298.0,156.0,['English Language'],"['Denmark', 'Sweden', 'Iceland', 'Germany', 'France', 'Norway', 'Netherlands']","['Melodrama', 'Indie', 'World cinema', 'Erotic Drama', 'Drama', 'Romantic drama', 'Romance Film']"
3834305,/m/0b2f87,Love in the Afternoon,1957.0,2000000.0,125.0,"['French Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Black-and-white', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']"
6320542,/m/0g0x9c,Invincible,2006.0,58480828.0,105.0,['English Language'],['United States of America'],"['Sports', 'Period piece', 'Biography', 'Drama']"
9692927,/m/02ppb9v,That’s Right You’re Wrong,1939.0,1018000.0,94.0,['English Language'],['United States of America'],"['Musical', 'Black-and-white']"
30456198,/m/0dlh7sg,Villain,2010.0,22383806.0,139.0,['Japanese Language'],['Japan'],"['Romantic drama', 'Drama', 'Japanese Movies']"
1167483,/m/04cyvf,Stigmata,1999.0,89446268.0,103.0,"['Aramaic language', 'Italian Language', 'Portuguese Language', 'English Language']",['United States of America'],"['Thriller', 'Cult', 'Horror', 'Psychological thriller', 'Supernatural']"
35723320,/m/09vrthc,"Rock, Pretty Baby",1956.0,1430000.0,89.0,['English Language'],['United States of America'],['Comedy film']
35784760,/m/09vrthv,The Toy Tiger,1956.0,1400000.0,88.0,['English Language'],['United States of America'],"['Comedy film', 'Romance Film']"
781934,/m/03bxw5,Marvin's Room,1996.0,51803305.0,99.0,['English Language'],['United States of America'],"['Family Drama', 'Drama', 'Medical fiction']"
2271177,/m/06_sc3,Resident Evil: Extinction,2007.0,147717833.0,88.0,['English Language'],"['United States of America', 'France', 'Australia', 'United Kingdom', 'Germany']","['Thriller', 'Science Fiction', 'Horror', 'Sci-Fi Horror', 'Zombie Film', 'Action']"
1430396,/m/050xxm,Corpse Bride,2005.0,117195061.0,77.0,['English Language'],"['United States of America', 'United Kingdom']","['Romantic comedy', 'Stop motion', 'Costume drama', 'Animation', 'Musical', 'Fantasy', 'Comedy', 'Black comedy']"
7223973,/m/0kv0zn,Fried Green Tomatoes,1991.0,119418501.0,120.0,['English Language'],['United States of America'],"['LGBT', 'Female buddy film', 'Period piece', 'Drama', 'Comedy', 'Film adaptation']"
1540319,/m/058z_m,The Pink Panther Strikes Again,1976.0,33833201.0,103.0,['English Language'],['United Kingdom'],"['Crime Fiction', 'Parody', 'Crime Comedy', 'Comedy', 'Slapstick']"
477099,/m/02f6g5,50 First Dates,2004.0,196482882.0,99.0,"['Turkish Language', 'Standard Mandarin', 'English Language', 'Hawaiian language']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']"
2249951,/m/06z5rr,Deadly Friend,1986.0,8988731.0,90.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Science Fiction', 'Horror', 'Sci-Fi Horror', 'Film adaptation', 'Slasher']"
2113868,/m/06n163,Rock Around the Clock,1956.0,1100000.0,77.0,['English Language'],['United States of America'],"['Musical', 'Black-and-white']"
2284155,/m/070tyg,The New Guy,2002.0,31167388.0,93.0,['English Language'],['United States of America'],"['Romantic comedy', 'Prison', 'Comedy', 'Teen']"
2233996,/m/02p5_hn,Apocalypse Now Redux,2001.0,4626290.0,202.0,"['Khmer language', 'English Language']",['United States of America'],"['Anti-war', 'Adventure', 'Jungle Film', 'Epic', 'Action/Adventure', 'Drama', 'War film', 'Action', 'Anti-war film']"
12836115,/m/02x6yb5,Jail Breakers,2002.0,17797711.0,121.0,['Korean Language'],['South Korea'],"['Action/Adventure', 'Action', 'Comedy', 'World cinema']"
5959458,/m/0fgphn,Un Argentino en New York,1998.0,25793614.0,95.0,['Spanish Language'],['Argentina'],"['Science Fiction', 'Action', 'Drama']"
27079761,/m/0bs5k8r,Mao's Last Dancer,2009.0,4806750.0,117.0,"['English Language', 'Standard Mandarin']",['Australia'],"['Dance', 'World cinema', 'Biopic [feature]', 'Period piece', 'Political drama', 'Musical', 'Drama', 'Film adaptation', 'Romance Film', 'Biographical film']"
1496622,/m/055yv7,Lean on Me,1989.0,31906454.0,108.0,"['Portuguese Language', 'English Language', 'Spanish Language']",['United States of America'],"['Biography', 'Docudrama', 'Drama', 'Biopic [feature]', 'Coming of age', 'Biographical film', 'Action']"
15021454,/m/03h4v7m,The Art of Seduction,2005.0,14152879.0,100.0,['Korean Language'],['South Korea'],['Romantic comedy']
1870643,/m/062ljh,Alexander the Great,1956.0,2500000.0,143.0,['English Language'],"['United States of America', 'Spain']","['Biography', 'Costume drama', 'Epic', 'Sword and Sandal', 'Drama', 'War film', 'Biographical film']"
1039561,/m/040ntm,Heavy Weights,1995.0,17689177.0,100.0,['English Language'],['United States of America'],"['Family Film', 'Comedy-drama', 'Comedy', 'Slapstick']"
30651508,/m/025twbn,State Property,2002.0,10219506.0,88.0,['English Language'],['United States of America'],"['Crime Fiction', 'Action/Adventure', 'Action', 'Drama', 'Indie']"
20777420,/m/0581vn8,District 9,2009.0,210816205.0,112.0,"['Zulu Language', 'Xhosa Language', 'Afrikaans Language', 'Sotho language', 'English Language', 'Chewa language']","['United States of America', 'South Africa', 'Canada', 'New Zealand']","['Thriller', 'Science Fiction', 'World cinema', 'Drama', 'Action', 'Sci-Fi Adventure']"
568780,/m/02qzh2,Jersey Girl,2004.0,36098382.0,103.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romantic drama', 'Romance Film', 'Drama', 'Comedy']"
84213,/m/0lgdg,Decision Before Dawn,1951.0,1550000.0,119.0,"['French Language', 'English Language', 'German Language']",['United States of America'],"['Thriller', 'Action', 'Drama', 'War film', 'Spy']"
20320460,/m/04zzt8k,Black Dynamite,2009.0,296557.0,83.0,['English Language'],"['United States of America', 'United Kingdom']","['Parody', 'Adventure', 'Action Comedy', 'Action/Adventure', 'Blaxploitation', 'Martial Arts Film', 'Comedy', 'Action']"
30294906,/m/0g5rm7s,Gravity,2013.0,274084951.0,93.0,"['English Language', 'Spanish Language']",['United States of America'],"['Thriller', 'Science Fiction']"
10554740,/m/02qhp8h,Carmen Jones,1954.0,2500000.0,107.0,['English Language'],['United States of America'],"['Musical', 'Drama', 'Romance Film']"
2918858,/m/08ckmw,The Fog,2005.0,46201432.0,99.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Action', 'Horror', 'Supernatural']"
2386766,/m/078cft,Under the Cherry Moon,1986.0,10090429.0,100.0,['English Language'],['United States of America'],"['Romantic drama', 'Musical', 'Drama', 'Romance Film']"
3598844,/m/09n_zx,Five Came Back,1939.0,721000.0,73.0,['English Language'],['United States of America'],"['Adventure', 'Black-and-white', 'Drama', 'Disaster', 'Action', 'Airplanes and airports']"
22180695,/m/05q54f5,Fair Game,2010.0,24188922.0,108.0,"['French Language', 'Arabic Language', 'English Language']","['United States of America', 'United Arab Emirates']","['Thriller', 'Biography', 'Drama', 'Film adaptation', 'Action', 'Political drama']"
2654186,/m/07vn_9,Zodiac,2007.0,33048353.0,162.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'History', 'Docudrama', 'Mystery', 'Drama']"
2688309,/m/07y21m,Poseidon,2006.0,181674817.0,99.0,['English Language'],['United States of America'],"['Disaster', 'Action/Adventure', 'Action', 'Thriller', 'Adventure']"
381006,/m/021lfv,Semi-Tough,1977.0,37187139.0,107.0,['English Language'],['United States of America'],"['Romantic comedy', 'Buddy film', 'Comedy-drama', 'Sports', 'Satire', 'Comedy', 'Romance Film']"
3370462,/m/0982zs,The Addiction,1995.0,302393.0,84.0,['English Language'],['United States of America'],"['Drama', 'Horror', 'Black-and-white']"
2783476,/m/082g17,The Last American Virgin,1982.0,5829781.0,92.0,['English Language'],['United States of America'],"['Sex comedy', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Coming of age']"
3564280,/m/09lvld,The Road Home,1999.0,6780490.0,85.0,"['Chinese language', 'Standard Mandarin']",['China'],"['Romantic drama', 'Romance Film', 'Drama', 'Chinese Movies', 'World cinema']"
7133888,/m/0h5ys_,The Lost Patrol,1934.0,583000.0,72.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'War film']"
10784436,/m/02qpwtj,La Doublure,2007.0,29326868.0,86.0,"['French Language', 'English Language']","['France', 'Belgium', 'Italy']","['Comedy', 'World cinema']"
3409175,/m/099_dw,The Matador,2005.0,17297244.0,96.0,"['English Language', 'Spanish Language']","['United States of America', 'Ireland', 'Germany']","['Buddy film', 'Indie', 'Action/Adventure', 'Drama', 'Comedy', 'Black comedy', 'Crime Thriller', 'Action']"
25886080,/m/09v5wvp,Totally Spies! The Movie,2009.0,1186742.0,75.0,['French Language'],['France'],"['Crime Fiction', 'Adventure', 'Animation', 'Mystery', 'Comedy', 'Family Film']"
924835,/m/03qfpk,Airheads,1994.0,5751882.0,92.0,['English Language'],['United States of America'],"['Crime Fiction', 'Crime Comedy', 'Comedy', 'Teen']"
2144775,/m/06q1s8,The Man from Laramie,1955.0,3300000.0,104.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western']"
2528686,/m/07l57t,Flying Down to Rio,1933.0,1545000.0,89.0,['English Language'],['United States of America'],"['Romantic comedy', 'Black-and-white', 'Musical comedy', 'Musical', 'Pre-Code', 'Comedy', 'Romance Film', 'Musical Drama', 'Airplanes and airports']"
6135549,/m/0fs0m9,The Puppet Masters,1994.0,8647042.0,110.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Alien Film', 'Drama', 'Film adaptation']"
30261876,/m/0g55x8t,Detachment,2011.0,72689.0,97.0,['English Language'],['United States of America'],['Drama']
6893869,/m/0gvph1,Malaya,1949.0,1900000.0,98.0,['English Language'],['United States of America'],"['Adventure', 'Black-and-white', 'War film']"
499147,/m/02hrfr,Blackboard Jungle,1955.0,5250000.0,101.0,['English Language'],['United States of America'],"['Drama', 'Coming of age', 'Teen']"
785210,/m/03c55y,Spike of Bensonhurst,1988.0,623112.0,101.0,['English Language'],['United States of America'],"['Comedy-drama', 'Drama', 'Comedy']"
277006,/m/01pg1t,Star Trek: The Motion Picture,1979.0,139000000.0,136.0,"['Klingon language', 'English Language']",['United States of America'],"['Science Fiction', 'Family Film', 'Drama', 'Adventure']"
3792817,/m/0b07zv,Flying Leathernecks,1951.0,2600000.0,102.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'Drama', 'War film']"
8785217,/m/027jn8r,Snow Queen,2002.0,1250000.0,180.0,['English Language'],"['United States of America', 'Canada', 'United Kingdom']","['Coming of age', 'Family Film', 'Fantasy', 'Adventure', 'Television movie']"
11522190,/m/02rgr0h,The Little Thief,1988.0,1055416.0,109.0,['French Language'],['France'],"['Drama', 'Coming of age', 'Teen']"
4770345,/m/0cmdm1,Get on the Bus,1996.0,5731103.0,121.0,['English Language'],['United States of America'],"['Road movie', 'Ensemble Film', 'Drama', 'Indie', 'Political drama']"
2268241,/m/09pglcq,"The Long, Long Trailer",1953.0,4000000.0,96.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']"
145629,/m/012j6n,Abe Lincoln in Illinois,1940.0,666000.0,110.0,['English Language'],['United States of America'],"['Historical fiction', 'Drama', 'Black-and-white', 'Biopic [feature]']"
35587809,/m/0gyxxrx,Ruby Sparks,2012.0,6467587.0,104.0,[],['United States of America'],"['Romantic comedy', 'Fantasy']"
1493245,/m/055pdn,Baby's Day Out,1994.0,16827402.0,99.0,['English Language'],['United States of America'],"['Crime Fiction', 'Adventure', ""Children's/Family"", 'Drama', 'Comedy', 'Family Film', 'Family-Oriented Adventure', 'Slapstick']"
12814753,/m/02x60v5,"I, the Jury",1953.0,1400000.0,87.0,['English Language'],['United States of America'],"['Crime Fiction', 'Mystery', 'Detective', 'Black-and-white', 'Film noir']"
1840775,/m/06039f,White Oleander,2002.0,21672284.0,110.0,"['Russian Language', 'English Language']",['United States of America'],"['Drama', 'Melodrama', 'Coming of age', 'Film adaptation']"
337740,/m/01xq8v,Bram Stoker's Dracula,1992.0,215862692.0,123.0,"['Italian Language', 'French Language', 'Latin Language', 'Bulgarian Language', 'Greek Language', 'English Language', 'Japanese Language', 'Romanian Language']",['United States of America'],"['Thriller', 'Horror', 'Costume drama', 'Gothic Film', 'Cult', 'Period piece', 'Fantasy', 'Film adaptation', 'Drama', 'Romance Film', 'Costume Horror']"
5703641,/m/0f00sg,Wild America,1997.0,7324662.0,102.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", ""Children's"", 'Comedy', 'Family Film', 'Action', 'Family-Oriented Adventure']"
1997397,/m/06cvfv,Big Wednesday,1978.0,4500000.0,120.0,['English Language'],['United States of America'],"['Sports', 'Drama', 'Coming of age', 'Buddy film', 'Comedy']"
21066411,/m/05b_yrq,Man of Flowers,1983.0,396041.0,91.0,['English Language'],['Australia'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']"
15525072,/m/03md5bz,"Oh, God! You Devil",1984.0,21538850.0,96.0,['English Language'],['United States of America'],"['Heavenly Comedy', 'Fantasy Comedy', 'Comedy', 'Religious Film']"
21958806,/m/05p8z8v,The Temp,1993.0,6419876.0,99.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Psychological thriller', 'Suspense', 'Crime Thriller']"
2819995,/m/084ryl,Nobel Son,2007.0,545582.0,111.0,['English Language'],['United States of America'],"['Thriller', 'Indie', 'Drama', 'Suspense', 'Crime Thriller', 'Black comedy']"
11545267,/m/02rhlv1,Megiddo: The Omega Code 2,2001.0,5974653.0,104.0,['English Language'],['United States of America'],"['Thriller', 'Christian film', 'Science Fiction', 'Indie', 'Supernatural', 'Action/Adventure', 'Mystery', 'Action']"
7511763,/m/0kv9fn,Coney Island,1943.0,3500000.0,96.0,['English Language'],['United States of America'],['Musical']
25121570,/m/09gbl97,Tactical Unit - Comrades in Arms,2009.0,506367.0,91.0,['Cantonese'],['Hong Kong'],"['Crime Fiction', 'World cinema', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action', 'Chinese Movies']"
5674209,/m/0dzgwx,Sugar Hill,1994.0,18272447.0,123.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Drama', 'Indie', 'Gangster Film']"
28788678,/m/0ddf31s,Lydia Bailey,1952.0,1750000.0,89.0,['English Language'],['United States of America'],"['Historical Epic', 'Drama', 'Adventure', 'Epic']"
28397585,/m/0crc2cp,The Three Musketeers,2011.0,132274484.0,110.0,['English Language'],"['United States of America', 'France', 'United Kingdom', 'Germany']","['Action/Adventure', 'Romance Film', 'Action', 'Adventure']"
1525968,/m/0581w_,Liam,2000.0,1945689.0,90.0,"['English Language', 'Latin Language']","['France', 'Italy', 'United Kingdom', 'Germany']","['Period piece', 'Family Drama', 'Drama', 'Indie', 'Childhood Drama']"
105872,/m/0qjzd,Clueless,1995.0,56631572.0,97.0,"['English Language', 'Spanish Language']",['United States of America'],"['Romantic comedy', 'LGBT', 'Comedy of manners', 'Coming of age', 'Comedy', 'Romance Film', 'Teen']"
22740984,/m/0dx6m2,Enter the Void,2009.0,754249.0,154.0,"['French Language', 'Japanese Language', 'English Language']","['France', 'Italy', 'Canada', 'Germany']","['Adult', 'Surrealism', 'Experimental film', 'Drama', 'Fantasy', 'Avant-garde']"
30875429,/m/03yndc,Chairman of the Board,1998.0,181233.0,95.0,['English Language'],['United States of America'],"['Workplace Comedy', 'Comedy', 'Slapstick']"
13387891,/m/0g636h,Iron Warrior,,11385.0,82.0,['English Language'],"['United States of America', 'Italy']","['Action', 'Fantasy']"
23271370,/m/0660242,The Graduates of Malibu High,1983.0,238534.0,105.0,['English Language'],['United States of America'],"['Crime Fiction', 'Action', 'Drama']"
3812366,/m/0b18vc,The Great Outdoors,1988.0,43455230.0,91.0,['English Language'],['United States of America'],"['Family Film', 'Slapstick', 'Comedy', 'Adventure']"
22374348,/m/05sxh20,Séraphine,2008.0,9147877.0,121.0,"['French Language', 'Latin Language', 'German Language']","['France', 'Belgium']","['Period piece', 'Drama', 'Biographical film', 'World cinema']"
7693761,/m/0kvfc9,It's Always Fair Weather,1955.0,2000000.0,101.0,['English Language'],['United States of America'],"['Musical', 'Musical comedy']"
29299071,/m/0ds41g2,In the Name of the Law,1922.0,17530973.0,93.0,[],['United States of America'],['Drama']
